"","PC1","PC2","PC3","PC4","PC5","PC6","class_match","species_match","mobility_PCA","mob_match","habitat_PCA","animal"
"122",0.202279048596884,-1.57488305621003,-1.24487792910448,-1.87778009111967,0.212003659530879,0.764034767899773,"Aves","Gavia_immer","volant",5,"marine","Gavia_immer"
"123",0.328358934069107,-1.34166902642052,-1.13931815169422,-2.09067547090396,0.229400260643816,0.792058827717874,"Aves","Gavia_immer","volant",5,"marine","Gavia_immer"
"124",0.495094522432383,0.755571522014926,-0.418103356138963,0.00200946122921501,-0.340931279758218,-0.0802074590710062,"Aves","Gyps_coprotheres","volant",5,"terrestrial","Gyps_coprotheres"
"125",0.496850327737434,0.542825979469757,-0.108880037423619,-0.00660381744443148,0.355158199593339,0.279635268002153,"Aves","Haliaeetus_albicilla","volant",5,"terrestrial","Haliaeetus_albicilla"
"126",0.356353641509604,-0.148812094734627,-0.421142403871541,0.556724389107437,0.210951771482216,0.311299354244832,"Aves","Haliaeetus_albicilla","volant",5,"terrestrial","Haliaeetus_albicilla"
"127",0.353789278832832,0.595614739167083,-0.0171498759967763,-0.110802327348686,0.553389832995299,-0.161847167815347,"Aves","Himantopus_novaezelandiae","volant",5,"marine","Himantopus_novaezelandiae"
"128",-1.69358593670945,-0.309083610611793,0.0940703787482247,-0.0793052966356894,-0.216520551497598,0.572613068102125,"Aves","Lagopus_leucura","volant",5,"terrestrial","Lagopus_leucura"
"129",-1.73460370504798,-0.185291181142111,-0.175094452519196,-0.0935227431086585,-0.17635275685212,0.510558411436473,"Aves","Lagopus_leucura","volant",5,"terrestrial","Lagopus_leucura"
"130",-1.59933109081079,-0.250380545274161,-0.116812679909604,-0.332165959587103,-0.246788388633228,0.260962103654275,"Aves","Lagopus_muta","volant",5,"terrestrial","Lagopus_muta"
"131",-1.51306808513342,-0.116041697909515,-0.0920699636275561,-0.656543894492558,-0.00637539175697794,0.254392268286175,"Aves","Lagopus_muta","volant",5,"terrestrial","Lagopus_muta"
"132",-1.80309196754069,0.00634205318848036,-0.390761065670007,-0.0153286182685456,-0.67377708824767,0.200675012123555,"Aves","Lagopus_muta","volant",5,"terrestrial","Lagopus_muta"
"133",-0.690127521091744,-1.35199475618957,-0.326533981337997,-0.748394516064032,-0.387565220380462,0.511788880279043,"Aves","Milvus_migrans","volant",5,"terrestrial","Milvus_migrans"
"134",-0.985608769220029,-0.359816955859397,0.125665037399376,-0.040121736264451,-0.0683819340531379,0.375151089218456,"Aves","Passer_domesticus","volant",5,"terrestrial","Passer_domesticus"
"135",0.30406956083182,1.65539493354606,0.38441641621843,-0.00837952176294296,0.137959032796903,-0.0769234487145012,"Aves","Pernis_apivorus","volant",5,"terrestrial","Pernis_apivorus"
"136",0.840200080914028,-0.386524299687441,-0.825918979572873,0.131151258059905,0.341064117934049,-0.109176516645035,"Aves","Phalacrocorax_auritus","volant",5,"marine","Phalacrocorax_auritus"
"137",2.43702983586962,0.414113356484616,-0.995655114002376,0.0573767291192257,0.674840113262294,0.0625917075825012,"Aves","Phoebastria_immutabilis","volant",5,"marine","Phoebastria_immutabilis"
"138",1.56547544248886,-0.950999573878595,1.59852124603097,0.129513013333654,-0.456655124408705,-0.421857714271472,"Aves","Sternula_antillarum","volant",5,"marine","Sternula_antillarum"
"139",1.24583419327334,-1.6997659402214,-1.64693861459801,-1.28544468714128,-0.336297412358804,0.341617054180463,"Aves","Sterna_hirundo","volant",5,"marine","Sterna_hirundo"
"140",2.29619701186841,-0.876022136456038,-1.0288659718983,-1.17209368035287,-0.144150126346658,0.0350420247477223,"Aves","Sterna_hirundo","volant",5,"marine","Sterna_hirundo"
"141",-0.304491895489982,0.711652750256664,0.172928705288329,-0.179885318879181,-0.49258072414587,-0.1905340521053,"Aves","Strix_occidentalis","volant",5,"terrestrial","Strix_occidentalis"
